Entity,Code,Date,parks
Venezuela,VEN,2020-08-24,-38.714
Venezuela,VEN,2020-08-25,-37
Venezuela,VEN,2020-08-26,-35.571
Venezuela,VEN,2020-08-27,-34.143
Venezuela,VEN,2020-08-28,-32.714
Venezuela,VEN,2020-08-29,-31.286
Venezuela,VEN,2020-08-30,-30.286
Venezuela,VEN,2020-08-31,-31.571
Venezuela,VEN,2020-09-01,-32.429
Venezuela,VEN,2020-09-02,-34
Venezuela,VEN,2020-09-03,-35.286
Venezuela,VEN,2020-09-04,-36.429
Venezuela,VEN,2020-09-05,-37.714
Venezuela,VEN,2020-09-06,-38.143
Venezuela,VEN,2020-09-07,-36.571
Venezuela,VEN,2020-09-08,-35.429
Venezuela,VEN,2020-09-09,-34
Venezuela,VEN,2020-09-10,-32.429
Venezuela,VEN,2020-09-11,-31.143
Venezuela,VEN,2020-09-12,-29.857
Venezuela,VEN,2020-09-13,-29
Venezuela,VEN,2020-09-14,-30.286
Venezuela,VEN,2020-09-15,-31.286
Venezuela,VEN,2020-09-16,-31.857
Venezuela,VEN,2020-09-17,-33
Venezuela,VEN,2020-09-18,-34.143
Venezuela,VEN,2020-09-19,-35.429
Venezuela,VEN,2020-09-20,-36.571
Venezuela,VEN,2020-09-21,-35.143
Venezuela,VEN,2020-09-22,-34.286
Venezuela,VEN,2020-09-23,-33.714
Venezuela,VEN,2020-09-24,-33.429
Venezuela,VEN,2020-09-25,-32.714
Venezuela,VEN,2020-09-26,-31.857
Venezuela,VEN,2020-09-27,-30.857
Venezuela,VEN,2020-09-28,-32.857
Venezuela,VEN,2020-09-29,-34.429
Venezuela,VEN,2020-09-30,-35.571
Venezuela,VEN,2020-10-01,-36.286
Venezuela,VEN,2020-10-02,-37.571
Venezuela,VEN,2020-10-03,-38.143
Venezuela,VEN,2020-10-04,-38.714
Venezuela,VEN,2020-10-05,-36.857
Venezuela,VEN,2020-10-06,-35
Venezuela,VEN,2020-10-07,-33.286
Venezuela,VEN,2020-10-08,-31.571
Venezuela,VEN,2020-10-09,-29.857
Venezuela,VEN,2020-10-10,-28.571
Venezuela,VEN,2020-10-11,-26.714
Venezuela,VEN,2020-10-12,-28.429
Venezuela,VEN,2020-10-13,-29.857
Venezuela,VEN,2020-10-14,-31.286
Venezuela,VEN,2020-10-15,-32.714
Venezuela,VEN,2020-10-16,-33.714
Venezuela,VEN,2020-10-17,-35
Venezuela,VEN,2020-10-18,-36.143
Venezuela,VEN,2020-10-19,-34.143
Venezuela,VEN,2020-10-20,-32.571
Venezuela,VEN,2020-10-21,-30.286
Venezuela,VEN,2020-10-22,-27.714
Venezuela,VEN,2020-10-23,-25.143
Venezuela,VEN,2020-10-24,-22.286
Venezuela,VEN,2020-10-25,-19.429
Venezuela,VEN,2020-10-26,-20
Venezuela,VEN,2020-10-27,-20.429
Venezuela,VEN,2020-10-28,-21.857
Venezuela,VEN,2020-10-29,-23.571
Venezuela,VEN,2020-10-30,-25.429
Venezuela,VEN,2020-10-31,-27.286
Venezuela,VEN,2020-11-01,-30
Venezuela,VEN,2020-11-02,-28.857
Venezuela,VEN,2020-11-03,-27.714
Venezuela,VEN,2020-11-04,-26.857
Venezuela,VEN,2020-11-05,-25.714
Venezuela,VEN,2020-11-06,-24.429
Venezuela,VEN,2020-11-07,-22.714
Venezuela,VEN,2020-11-08,-20.857
Venezuela,VEN,2020-11-09,-22.429
Venezuela,VEN,2020-11-10,-24
Venezuela,VEN,2020-11-11,-24.857
Venezuela,VEN,2020-11-12,-26
Venezuela,VEN,2020-11-13,-27.429
Venezuela,VEN,2020-11-14,-29.286
Venezuela,VEN,2020-11-15,-30.714
Venezuela,VEN,2020-11-16,-29.143
Venezuela,VEN,2020-11-17,-28
Venezuela,VEN,2020-11-18,-26.429
Venezuela,VEN,2020-11-19,-24.857
Venezuela,VEN,2020-11-20,-22.857
Venezuela,VEN,2020-11-21,-20.857
Venezuela,VEN,2020-11-22,-19.143
Venezuela,VEN,2020-11-23,-20.429
Venezuela,VEN,2020-11-24,-21.286
Vietnam,VNM,2020-02-17,-9
Vietnam,VNM,2020-02-18,-8.75
Vietnam,VNM,2020-02-19,-8.8
Vietnam,VNM,2020-02-20,-9.167
Vietnam,VNM,2020-02-21,-9.286
Vietnam,VNM,2020-02-22,-9.286
Vietnam,VNM,2020-02-23,-8.857
Vietnam,VNM,2020-02-24,-8.143
Vietnam,VNM,2020-02-25,-7.714
Vietnam,VNM,2020-02-26,-7.571
Vietnam,VNM,2020-02-27,-7.286
Vietnam,VNM,2020-02-28,-6.857
Vietnam,VNM,2020-02-29,-6.571
Vietnam,VNM,2020-03-01,-6
Vietnam,VNM,2020-03-02,-6.286
Vietnam,VNM,2020-03-03,-7
Vietnam,VNM,2020-03-04,-8.286
Vietnam,VNM,2020-03-05,-8.714
Vietnam,VNM,2020-03-06,-9
Vietnam,VNM,2020-03-07,-9.429
Vietnam,VNM,2020-03-08,-9.714
Vietnam,VNM,2020-03-09,-10
Vietnam,VNM,2020-03-10,-10.143
Vietnam,VNM,2020-03-11,-9.429
Vietnam,VNM,2020-03-12,-9.571
Vietnam,VNM,2020-03-13,-10.429
Vietnam,VNM,2020-03-14,-11.714
Vietnam,VNM,2020-03-15,-13.429
Vietnam,VNM,2020-03-16,-14.286
Vietnam,VNM,2020-03-17,-15.286
Vietnam,VNM,2020-03-18,-16.714
Vietnam,VNM,2020-03-19,-18
Vietnam,VNM,2020-03-20,-18.571
Vietnam,VNM,2020-03-21,-19
Vietnam,VNM,2020-03-22,-19.714
Vietnam,VNM,2020-03-23,-20.143
Vietnam,VNM,2020-03-24,-20.143
Vietnam,VNM,2020-03-25,-20
Vietnam,VNM,2020-03-26,-20
Vietnam,VNM,2020-03-27,-20.857
Vietnam,VNM,2020-03-28,-22.143
Vietnam,VNM,2020-03-29,-23.857
Vietnam,VNM,2020-03-30,-25.714
Vietnam,VNM,2020-03-31,-27.571
Vietnam,VNM,2020-04-01,-30.429
Vietnam,VNM,2020-04-02,-33.571
Vietnam,VNM,2020-04-03,-36.143
Vietnam,VNM,2020-04-04,-38.429
Vietnam,VNM,2020-04-05,-40.429
Vietnam,VNM,2020-04-06,-41.857
Vietnam,VNM,2020-04-07,-42.857
Vietnam,VNM,2020-04-08,-42.571
Vietnam,VNM,2020-04-09,-41.857
Vietnam,VNM,2020-04-10,-41.143
Vietnam,VNM,2020-04-11,-40.286
Vietnam,VNM,2020-04-12,-40.143
Vietnam,VNM,2020-04-13,-40.429
Vietnam,VNM,2020-04-14,-40.143
Vietnam,VNM,2020-04-15,-39.857
Vietnam,VNM,2020-04-16,-39.143
Vietnam,VNM,2020-04-17,-38.714
Vietnam,VNM,2020-04-18,-38.143
Vietnam,VNM,2020-04-19,-36.571
Vietnam,VNM,2020-04-20,-34.857
Vietnam,VNM,2020-04-21,-34.286
Vietnam,VNM,2020-04-22,-33.857
Vietnam,VNM,2020-04-23,-33.857
Vietnam,VNM,2020-04-24,-34
Vietnam,VNM,2020-04-25,-33.429
Vietnam,VNM,2020-04-26,-32.714
Vietnam,VNM,2020-04-27,-31.714
Vietnam,VNM,2020-04-28,-29.857
Vietnam,VNM,2020-04-29,-26.714
Vietnam,VNM,2020-04-30,-23.429
Vietnam,VNM,2020-05-01,-20.714
Vietnam,VNM,2020-05-02,-20
Vietnam,VNM,2020-05-03,-20.429
Vietnam,VNM,2020-05-04,-22.286
Vietnam,VNM,2020-05-05,-24.714
Vietnam,VNM,2020-05-06,-28.143
Vietnam,VNM,2020-05-07,-31
Vietnam,VNM,2020-05-08,-33.143
Vietnam,VNM,2020-05-09,-33.714
Vietnam,VNM,2020-05-10,-33
Vietnam,VNM,2020-05-11,-31.857
Vietnam,VNM,2020-05-12,-30.857
Vietnam,VNM,2020-05-13,-30.286
Vietnam,VNM,2020-05-14,-29.857
Vietnam,VNM,2020-05-15,-29.286
Vietnam,VNM,2020-05-16,-28.143
Vietnam,VNM,2020-05-17,-27.286
Vietnam,VNM,2020-05-18,-26.857
Vietnam,VNM,2020-05-19,-26.714
Vietnam,VNM,2020-05-20,-25.857
Vietnam,VNM,2020-05-21,-25.429
Vietnam,VNM,2020-05-22,-25
Vietnam,VNM,2020-05-23,-25.143
Vietnam,VNM,2020-05-24,-24.857
Vietnam,VNM,2020-05-25,-25
Vietnam,VNM,2020-05-26,-24.571
Vietnam,VNM,2020-05-27,-24.857
Vietnam,VNM,2020-05-28,-25.143
Vietnam,VNM,2020-05-29,-25.286
Vietnam,VNM,2020-05-30,-25.143
Vietnam,VNM,2020-05-31,-24.714
Vietnam,VNM,2020-06-01,-24.429
Vietnam,VNM,2020-06-02,-24.429
Vietnam,VNM,2020-06-03,-24.143
Vietnam,VNM,2020-06-04,-24.286
Vietnam,VNM,2020-06-05,-23.571
Vietnam,VNM,2020-06-06,-22.714
Vietnam,VNM,2020-06-07,-22.429
Vietnam,VNM,2020-06-08,-21.714
Vietnam,VNM,2020-06-09,-21.286
Vietnam,VNM,2020-06-10,-21.286
Vietnam,VNM,2020-06-11,-20.143
Vietnam,VNM,2020-06-12,-19.714
Vietnam,VNM,2020-06-13,-20
Vietnam,VNM,2020-06-14,-21
Vietnam,VNM,2020-06-15,-21.286
Vietnam,VNM,2020-06-16,-20.857
Vietnam,VNM,2020-06-17,-20.143
Vietnam,VNM,2020-06-18,-20.286
Vietnam,VNM,2020-06-19,-20.286
Vietnam,VNM,2020-06-20,-19.714
Vietnam,VNM,2020-06-21,-18.857
Vietnam,VNM,2020-06-22,-18.286
Vietnam,VNM,2020-06-23,-18.143
Vietnam,VNM,2020-06-24,-17.857
Vietnam,VNM,2020-06-25,-17.429
Vietnam,VNM,2020-06-26,-17.429
Vietnam,VNM,2020-06-27,-17.143
Vietnam,VNM,2020-06-28,-17.143
Vietnam,VNM,2020-06-29,-17.429
Vietnam,VNM,2020-06-30,-17.429
Vietnam,VNM,2020-07-01,-17.571
Vietnam,VNM,2020-07-02,-18.143
Vietnam,VNM,2020-07-03,-18.286
Vietnam,VNM,2020-07-04,-18.429
Vietnam,VNM,2020-07-05,-18.143
Vietnam,VNM,2020-07-06,-17.571
Vietnam,VNM,2020-07-07,-17.143
Vietnam,VNM,2020-07-08,-16.857
Vietnam,VNM,2020-07-09,-16.143
Vietnam,VNM,2020-07-10,-15.429
Vietnam,VNM,2020-07-11,-14.714
Vietnam,VNM,2020-07-12,-14
Vietnam,VNM,2020-07-13,-13.857
Vietnam,VNM,2020-07-14,-13.714
Vietnam,VNM,2020-07-15,-13.286
Vietnam,VNM,2020-07-16,-12.857
Vietnam,VNM,2020-07-17,-12.286
Vietnam,VNM,2020-07-18,-12
Vietnam,VNM,2020-07-19,-11.286
Vietnam,VNM,2020-07-20,-10.571
Vietnam,VNM,2020-07-21,-10.143
Vietnam,VNM,2020-07-22,-9.714
Vietnam,VNM,2020-07-23,-9.857
Vietnam,VNM,2020-07-24,-9.857
Vietnam,VNM,2020-07-25,-9.286
Vietnam,VNM,2020-07-26,-9.286
Vietnam,VNM,2020-07-27,-9
Vietnam,VNM,2020-07-28,-9
Vietnam,VNM,2020-07-29,-9.571
Vietnam,VNM,2020-07-30,-10
Vietnam,VNM,2020-07-31,-11.714
Vietnam,VNM,2020-08-01,-15.429
Vietnam,VNM,2020-08-02,-20.571
Vietnam,VNM,2020-08-03,-23.429
Vietnam,VNM,2020-08-04,-25.286
Vietnam,VNM,2020-08-05,-27
Vietnam,VNM,2020-08-06,-28.429
Vietnam,VNM,2020-08-07,-28.286
Vietnam,VNM,2020-08-08,-27.286
Vietnam,VNM,2020-08-09,-24.571
Vietnam,VNM,2020-08-10,-23
Vietnam,VNM,2020-08-11,-22
Vietnam,VNM,2020-08-12,-20.714
Vietnam,VNM,2020-08-13,-20
Vietnam,VNM,2020-08-14,-20
Vietnam,VNM,2020-08-15,-19.571
Vietnam,VNM,2020-08-16,-19.714
Vietnam,VNM,2020-08-17,-20.143
Vietnam,VNM,2020-08-18,-20.571
Vietnam,VNM,2020-08-19,-21.286
Vietnam,VNM,2020-08-20,-21.143
Vietnam,VNM,2020-08-21,-21.286
Vietnam,VNM,2020-08-22,-21.714
Vietnam,VNM,2020-08-23,-21.429
Vietnam,VNM,2020-08-24,-21.429
Vietnam,VNM,2020-08-25,-20.857
Vietnam,VNM,2020-08-26,-20
Vietnam,VNM,2020-08-27,-19.429
Vietnam,VNM,2020-08-28,-18.857
Vietnam,VNM,2020-08-29,-18
Vietnam,VNM,2020-08-30,-17.143
Vietnam,VNM,2020-08-31,-16.143
Vietnam,VNM,2020-09-01,-14.714
Vietnam,VNM,2020-09-02,-12.286
Vietnam,VNM,2020-09-03,-11.857
Vietnam,VNM,2020-09-04,-11.714
Vietnam,VNM,2020-09-05,-11.857
Vietnam,VNM,2020-09-06,-12.429
Vietnam,VNM,2020-09-07,-13
Vietnam,VNM,2020-09-08,-14.286
Vietnam,VNM,2020-09-09,-16.857
Vietnam,VNM,2020-09-10,-17.143
Vietnam,VNM,2020-09-11,-17
Vietnam,VNM,2020-09-12,-16.857
Vietnam,VNM,2020-09-13,-16
Vietnam,VNM,2020-09-14,-16.143
Vietnam,VNM,2020-09-15,-15.857
Vietnam,VNM,2020-09-16,-15.286
Vietnam,VNM,2020-09-17,-15.857
Vietnam,VNM,2020-09-18,-17.143
Vietnam,VNM,2020-09-19,-18.714
Vietnam,VNM,2020-09-20,-19.429
Vietnam,VNM,2020-09-21,-19.143
Vietnam,VNM,2020-09-22,-20.286
Vietnam,VNM,2020-09-23,-21.857
Vietnam,VNM,2020-09-24,-22.429
Vietnam,VNM,2020-09-25,-22
Vietnam,VNM,2020-09-26,-20.429
Vietnam,VNM,2020-09-27,-20.571
Vietnam,VNM,2020-09-28,-21.714
Vietnam,VNM,2020-09-29,-22
Vietnam,VNM,2020-09-30,-20.571
Vietnam,VNM,2020-10-01,-19.143
Vietnam,VNM,2020-10-02,-19.429
Vietnam,VNM,2020-10-03,-20
Vietnam,VNM,2020-10-04,-19.286
Vietnam,VNM,2020-10-05,-19.571
Vietnam,VNM,2020-10-06,-19.714
Vietnam,VNM,2020-10-07,-21.143
Vietnam,VNM,2020-10-08,-22.571
Vietnam,VNM,2020-10-09,-22.714
Vietnam,VNM,2020-10-10,-22.571
Vietnam,VNM,2020-10-11,-22.714
Vietnam,VNM,2020-10-12,-22.286
Vietnam,VNM,2020-10-13,-22.286
Vietnam,VNM,2020-10-14,-23.857
Vietnam,VNM,2020-10-15,-25.429
Vietnam,VNM,2020-10-16,-26.429
Vietnam,VNM,2020-10-17,-27.571
Vietnam,VNM,2020-10-18,-29
Vietnam,VNM,2020-10-19,-29.429
Vietnam,VNM,2020-10-20,-28.857
Vietnam,VNM,2020-10-21,-27.429
Vietnam,VNM,2020-10-22,-25.571
Vietnam,VNM,2020-10-23,-24.143
Vietnam,VNM,2020-10-24,-22.143
Vietnam,VNM,2020-10-25,-20.286
Vietnam,VNM,2020-10-26,-19.714
Vietnam,VNM,2020-10-27,-19.714
Vietnam,VNM,2020-10-28,-20.429
Vietnam,VNM,2020-10-29,-22.143
Vietnam,VNM,2020-10-30,-23.571
Vietnam,VNM,2020-10-31,-24.857
Vietnam,VNM,2020-11-01,-25.286
Vietnam,VNM,2020-11-02,-26
Vietnam,VNM,2020-11-03,-26.714
Vietnam,VNM,2020-11-04,-26
Vietnam,VNM,2020-11-05,-25.286
Vietnam,VNM,2020-11-06,-24.857
Vietnam,VNM,2020-11-07,-24.714
Vietnam,VNM,2020-11-08,-25.143
Vietnam,VNM,2020-11-09,-25.429
Vietnam,VNM,2020-11-10,-26.143
Vietnam,VNM,2020-11-11,-26.429
Vietnam,VNM,2020-11-12,-26.286
Vietnam,VNM,2020-11-13,-25.857
Vietnam,VNM,2020-11-14,-25.857
Vietnam,VNM,2020-11-15,-26.857
Vietnam,VNM,2020-11-16,-27.571
Vietnam,VNM,2020-11-17,-27
Vietnam,VNM,2020-11-18,-26.571
Vietnam,VNM,2020-11-19,-26
Vietnam,VNM,2020-11-20,-25
Vietnam,VNM,2020-11-21,-24.286
Vietnam,VNM,2020-11-22,-22.286
Vietnam,VNM,2020-11-23,-20.857
Vietnam,VNM,2020-11-24,-20.429
Yemen,YEM,2020-02-17,-0.333
Yemen,YEM,2020-02-18,0
Yemen,YEM,2020-02-19,-0.6
Yemen,YEM,2020-02-20,0.167
Yemen,YEM,2020-02-21,0.429
Yemen,YEM,2020-02-22,0.714
Yemen,YEM,2020-02-23,1.143
Yemen,YEM,2020-02-24,1
Yemen,YEM,2020-02-25,1.143
Yemen,YEM,2020-02-26,1.714
Yemen,YEM,2020-02-27,1.714
Yemen,YEM,2020-02-28,1.857
Yemen,YEM,2020-02-29,2
Yemen,YEM,2020-03-01,1.143
Yemen,YEM,2020-03-02,1.286
Yemen,YEM,2020-03-03,1.143
Yemen,YEM,2020-03-04,1.714
Yemen,YEM,2020-03-05,1.714
Yemen,YEM,2020-03-06,2
Yemen,YEM,2020-03-07,1.857
Yemen,YEM,2020-03-08,2.429
Yemen,YEM,2020-03-09,2
Yemen,YEM,2020-03-10,2
Yemen,YEM,2020-03-11,1.429
Yemen,YEM,2020-03-12,0.714
Yemen,YEM,2020-03-13,-0.143
Yemen,YEM,2020-03-14,-0.286
Yemen,YEM,2020-03-15,-0.286
Yemen,YEM,2020-03-16,-0.714
Yemen,YEM,2020-03-17,-1
Yemen,YEM,2020-03-18,-1.429
Yemen,YEM,2020-03-19,-1.571
Yemen,YEM,2020-03-20,-2
Yemen,YEM,2020-03-21,-2.429
Yemen,YEM,2020-03-22,-3.143
Yemen,YEM,2020-03-23,-3.429
Yemen,YEM,2020-03-24,-4.429
Yemen,YEM,2020-03-25,-5.143
Yemen,YEM,2020-03-26,-6.143
Yemen,YEM,2020-03-27,-7.429
Yemen,YEM,2020-03-28,-8.143
Yemen,YEM,2020-03-29,-8.571
Yemen,YEM,2020-03-30,-8.857
Yemen,YEM,2020-03-31,-8.714
Yemen,YEM,2020-04-01,-9.143
Yemen,YEM,2020-04-02,-9.143
Yemen,YEM,2020-04-03,-8.857
Yemen,YEM,2020-04-04,-8.429
Yemen,YEM,2020-04-05,-8
Yemen,YEM,2020-04-06,-7.857
Yemen,YEM,2020-04-07,-7.286
Yemen,YEM,2020-04-08,-7
Yemen,YEM,2020-04-09,-6.714
Yemen,YEM,2020-04-10,-7.286
Yemen,YEM,2020-04-11,-7.714
Yemen,YEM,2020-04-12,-8.429
Yemen,YEM,2020-04-13,-8.571
Yemen,YEM,2020-04-14,-9.286
Yemen,YEM,2020-04-15,-9.429
Yemen,YEM,2020-04-16,-9.857
Yemen,YEM,2020-04-17,-9.143
Yemen,YEM,2020-04-18,-9.143
Yemen,YEM,2020-04-19,-8.857
Yemen,YEM,2020-04-20,-9
Yemen,YEM,2020-04-21,-9.571
Yemen,YEM,2020-04-22,-9.571
Yemen,YEM,2020-04-23,-10
Yemen,YEM,2020-04-24,-12.714
Yemen,YEM,2020-04-25,-14.143
Yemen,YEM,2020-04-26,-15.429
Yemen,YEM,2020-04-27,-16.857
Yemen,YEM,2020-04-28,-17
Yemen,YEM,2020-04-29,-17.571
Yemen,YEM,2020-04-30,-18
Yemen,YEM,2020-05-01,-16.714
Yemen,YEM,2020-05-02,-16.571
Yemen,YEM,2020-05-03,-16.857
Yemen,YEM,2020-05-04,-16.571
Yemen,YEM,2020-05-05,-16.714
Yemen,YEM,2020-05-06,-16.571
Yemen,YEM,2020-05-07,-16.286
Yemen,YEM,2020-05-08,-15
